article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Here are the 5 climate provisions House Democrats want Biden to include in the bipartisan infrastructure deal,https://www.msn.com/en-us/news/politics/here-are-the-5-climate-provisions-house-democrats-want-biden-to-include-in-the-bipartisan-infrastructure-deal/ar-AALFxPo?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.0,False,False
Matt Gaetz invites Britney Spears to testify about her conservatorship before Congress,https://www.msn.com/en-us/news/us/matt-gaetz-invites-britney-spears-to-testify-about-her-conservatorship-before-congress/ar-AALFv9d?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.1,False,False
Everyone Should Have This Portable air Condition,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=2E2Us5wuXQn9Zs6HEmJnIIMLi2VjHVrtJ1Z61D0KuWo&evt=102&rid=3be486289669bb5dfa7e1aee0dd90ebc&campaignid=1025040&impid=vlp-infopane-3&offerid=1913215&test=0&time=1625165154&cp=1RSQube6BmRFMyLp8k4SPl0AOTnKQQpCDv-UzjqWOgg&clickid=21_3be486289669bb5dfa7e1aee0dd90ebc_vlp-infopane-3&acid=536&trackingid=c9716cbde5bacba5257e14045c6a1adf&uid=2A514CA756ED6CF00C325CC057E96DE3&jt=2&url=IvHwgs7y9bOiZNamX-mFzvnC7D5jmjlMiICd6nCwH0GqlCUSh1ged0dw_KpDqIkimlr7-FD8WXCBD9lpTqYHYg4_iD4HzcYo32dv53jGSZo1WnMEYEQgVOih_sUfHh3ugJ1naCfb6-ZCJRYCbIyx5Dx4xvHsH-inhpsmCpyO8yxixDxcHyUqUh75GHxvb3o2vuddWHyTxq_OKKn-p2Z22JGb6_qc2XPstZ4t5lh_LfKuDFjPm5csFwiL-6enLpmRsH20lavWe4IAKo37tixDL8grQE0HMXURag3gd7IVuNWkJHaFS3Czj0baMTkIIAswl2iXC5882XHhAvt0KvvIFyjrCryHkmeqw9wSSEH-MKRTSw1piKENwuXGORiZaeJG5uu6FRxbZRzMMqcvmMywDXddrRuR124zVCqSX_osV6PVJCeWbcDgl26JaNFbXsiGJVzaJnfDDbri_-yicfi-DLxf0fIV_k_qZ0n7OfQufnbbQoXMVXl4-iABRvhDl9rCJYdt5WA88ua6d8vr6wXVPw&bm=0&la=en&cn=us&cid=1055176&info=vFEoIldwIKQ8_Ld7DPxz7HwKwWwNapYSFW9oOixX71g,Top Stories,AdLifestyle Tips Today,Unavailable,,1.2,False,True
He was found dead in 1963. Now this little boy finally has a name.,https://www.msn.com/en-us/news/crime/he-was-found-dead-in-1963-now-this-little-boy-finally-has-a-name/ar-AALFoBn?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.3,False,False
"Kamala Harris' chief of staff, Tina Flournoy, was known for blocking out Clinton allies when she ran his office",https://www.msn.com/en-us/news/politics/kamala-harris-chief-of-staff-tina-flournoy-was-known-for-blocking-out-clinton-allies-when-she-ran-his-office/ar-AALFxSX?ocid=Peregrine,Top Stories,CNBC,Unavailable,,1.4,False,False
Epic Wedding Photos That Will Make Your Day,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=G2ShADcZUa4FD6lHxsWJdIvTRtSHyp7L-FVuW5grsQw&evt=102&rid=3be486289669bb5dfa7e1aee0dd90ebc&campaignid=1029208&impid=vlp-infopane-6&offerid=2067026&test=0&time=1625165154&cp=a7QW1TS6Y6NxjXOkBKbGnZ_vtnzNuJ9WlcdXh-8nT_k&clickid=21_3be486289669bb5dfa7e1aee0dd90ebc_vlp-infopane-6&acid=367&trackingid=de8acecec023fe466e6234aaac6cefd9&uid=2A514CA756ED6CF00C325CC057E96DE3&jt=2&url=-uyNxUXzy76QcXbdc8I0fDmrwZkShLPyEJPNlHLzVBh4du-hNjeCbqgkEbos5GI0bZ1597pjpTK1346XFXiS7uMtfEWrfpCPrZvf3OPd38dH2vbTZbaYPWp1ZMEhPcm5zWrxhOJmIClR5BBekg5JJRFykr_sA7vVPJhOLmqNYInKAw0Yiixi3XvM5xuecdA7G9YgpKvwPqqoX-6_H1AsJH2svddkoR41WC4oV1XOAn6VsnbNcMVSLe34ntmuPQdp8uYNv4pPMAjJd0obe98uUPrRIY7dn2tGhvS7oPYXwJyv27tEJgkAb9GbO8KDF5RG9S1A54hbPpWhEMGHgsm4ZwrOm8QPqrRzto357EvfGFU&bm=0&la=en&cn=us&cid=1062190&info=o6My6mdFjaSCic6U_kiM51kmvIHyZoKPnMva8-3zv1s,Top Stories,AdWhat The Facts,Unavailable,,1.5,False,True
Top Trump executive Allen Weisselberg to plead not guilty to tax crimes after surrendering in NYC,https://www.msn.com/en-us/news/politics/top-trump-executive-allen-weisselberg-to-plead-not-guilty-to-tax-crimes-after-surrendering-in-nyc/ar-AALF1gf?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.6,False,False
"To build back better, the US must reach out across the Atlantic",https://www.msn.com/en-us/news/politics/to-build-back-better-the-us-must-reach-out-across-the-atlantic/ar-AALFEd4?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.7,False,False
"Who is Allen Weisselberg, Trump Organization's CFO? Everything you need to know",https://www.msn.com/en-us/news/politics/who-is-allen-weisselberg-trump-organization-s-cfo-everything-you-need-to-know/ar-AALFxO2?ocid=Peregrine,Top Stories,Yahoo! News,Unavailable,,1.8,False,False
"As the Pacific Northwest heats up, restaurants face a new wave of challenges",https://www.msn.com/en-us/news/us/as-the-pacific-northwest-heats-up-restaurants-face-a-new-wave-of-challenges/ar-AALFuYe?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.9,False,False
Princes William and Harry Unveil Statue of Late Princess Diana at Kensington Palace,https://www.msn.com/en-us/news/world/princes-william-and-harry-unveil-statue-of-late-princess-diana-at-kensington-palace/ar-AALFBHy?ocid=Peregrine,Top Stories,Time,Unavailable,,1.10,False,False
‘Just Shocked’: Ex-Boyfriend Accused of California Mom’s Murder Four Years After Disappearance,https://www.msn.com/en-us/news/crime/just-shocked-ex-boyfriend-accused-of-california-mom-s-murder-four-years-after-disappearance/ar-AALFGum?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,1.11,False,False
CDC director: Delta variant is growing threat to unvaccinated people,https://www.msn.com/en-us/news/us/cdc-director-delta-variant-is-growing-threat-to-unvaccinated-people/ar-AALFpcV?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,2.0,False,False
Trump Organization CFO Allen Weisselberg to plead not guilty to tax charges,https://www.msn.com/en-us/news/politics/trump-organization-cfo-allen-weisselberg-to-plead-not-guilty-to-tax-charges/ar-AALFxCj?ocid=Peregrine,Top Stories,NBC News,Unavailable,,3.0,False,False
"As Ghislaine Maxwell’s Criminal Trial Looms, Judge Orders More Files Unsealed in Civil Case",https://www.msn.com/en-us/news/crime/as-ghislaine-maxwell-s-criminal-trial-looms-judge-orders-more-files-unsealed-in-civil-case/ar-AALFBBt?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,4.0,False,False
The Only Way to Save Voting Rights,https://www.msn.com/en-us/news/politics/the-only-way-to-save-voting-rights/ar-AALFpin?ocid=Peregrine,Top Stories,The Atlantic,Unavailable,,5.0,False,False
MacOS Monterey compatibility: Find out if your computer can run Apple's new OS,https://www.msn.com/en-us/news/technology/macos-monterey-compatibility-find-out-if-your-computer-can-run-apple-s-new-os/ar-AALCtso?ocid=Peregrine,Top Stories,CNET,Unavailable,,6.0,False,False
Biden arrives in Surfside area as rescue work halted over safety concerns at condo site,https://www.msn.com/en-us/news/us/biden-arrives-in-surfside-area-as-rescue-work-halted-over-safety-concerns-at-condo-site/ar-AALEXid?ocid=Peregrine,Top Stories,Miami Herald,Unavailable,,7.0,False,False
"Europe risks new Covid wave, WHO warns",https://www.msn.com/en-us/news/world/europe-risks-new-covid-wave-who-warns/ar-AALFuMp?ocid=Peregrine,Top Stories,BBC News,Unavailable,,8.0,False,False
White House to deploy response teams across the U.S. to combat delta Covid variant,https://www.msn.com/en-us/money/companies/white-house-to-deploy-response-teams-across-the-u-s-to-combat-delta-covid-variant/ar-AALFBwx,Coronavirus,CNBC,Unavailable,,9.0,False,False
"Pets often catch COVID from humans, study finds",https://www.msn.com/en-us/health/coronavirus/sick-as-a-dog-pets-often-catch-covid-from-humans-study-finds/ar-AALFohO,Coronavirus,Reuters,Unavailable,,11.0,False,False
COVID put kids behind on their education. These kids were hardest hit,https://www.msn.com/en-us/news/us/i-don-t-think-you-are-ready-boys-of-color-fell-furthest-behind-at-school-amid-covid/ar-AALEpkc,Coronavirus,USA TODAY,Unavailable,,12.0,False,False
White House launches ‘surge response’ teams to delta variant hot spots,https://www.msn.com/en-us/news/us/white-house-launches-surge-response-teams-to-delta-variant-hot-spots/ar-AALFDFk,US,The Washington Post,Unavailable,,13.0,False,False
Remembering the victims of the condo building collapse in Florida,https://www.msn.com/en-us/news/us/remembering-those-who-died-in-the-condo-building-collapse-in-surfside-florida/ar-AALyeNE,US,USA TODAY,Unavailable,,14.0,False,False
"‘You love this country, and it’s taken from you’: Adoption doesn’t guarantee US citizenship",https://www.msn.com/en-us/news/us/you-love-this-country-and-it-s-taken-from-you-adoption-doesn-t-guarantee-us-citizenship/ar-BB1bYoB3,US,USA TODAY,Unavailable,,15.0,False,False
"Rescue effort halted at condo collapse in Surfside, Florida, because of concerns over instability of section still standing: What we know",https://www.msn.com/en-us/news/us/rescue-effort-halted-at-condo-collapse-in-surfside-florida-because-of-concerns-over-instability-of-section-still-standing-what-we-know/ar-AALETza,US,USA TODAY,Unavailable,,16.0,False,False
Miami search and rescue effort halted due to fears other half of building may collapse,https://www.msn.com/en-us/news/us/miami-search-and-rescue-effort-halted-due-to-fears-other-half-of-building-may-collapse/ar-AALFdWz,US,NBC News,Unavailable,,17.0,False,False
U.N. to Myanmar military: Now release Aung San Suu Kyi,https://www.msn.com/en-us/news/world/u-n-to-myanmar-military-now-release-aung-san-suu-kyi/ar-AALFr2U,World,Reuters,Unavailable,,18.0,False,False
Traveling to Dubai during Covid-19: What you need to know before you go,https://www.msn.com/en-us/news/world/traveling-to-dubai-during-covid-19-what-you-need-to-know-before-you-go/ar-BB1akdPo,World,CNN,Unavailable,,19.0,False,False
Travel to New Zealand during Covid-19: What you need to know before you go,https://www.msn.com/en-us/news/world/travel-to-new-zealand-during-covid-19-what-you-need-to-know-before-you-go/ar-BB1clFWp,World,CNN,Unavailable,,20.0,False,False
"3,000-Year-Old Remains Believed to Be Oldest Known Victim of Shark Attack",https://www.msn.com/en-us/news/world/3-000-year-old-remains-believed-to-be-oldest-known-victim-of-shark-attack/ar-AALFv2K,World,Newsweek,Unavailable,,21.0,False,False
The US Navy is shelving its dream of a powerful electromagnetic railgun to develop hypersonic missiles and other weapons,https://www.msn.com/en-us/news/world/the-us-navy-is-shelving-its-dream-of-a-powerful-electromagnetic-railgun-to-develop-hypersonic-missiles-and-other-weapons/ar-AALFuuB,World,Business Insider,Unavailable,,22.0,False,False
House approves $715B highway bill as action on bigger infrastructure plan looms,https://www.msn.com/en-us/news/politics/house-approves-715b-highway-bill-as-action-on-bigger-infrastructure-plan-looms/ar-AALESdy,Politics,USA TODAY,Unavailable,,23.0,False,False
House GOP Leader Kevin McCarthy asks why Democrats aren't holding hearings on COVID-19 deaths instead of the Jan. 6 insurrection,https://www.msn.com/en-us/news/politics/house-gop-leader-kevin-mccarthy-asks-why-democrats-aren-t-holding-hearings-on-covid-19-deaths-instead-of-the-jan-6-insurrection/ar-AALFuQu,Politics,Business Insider,Unavailable,,24.0,False,False
Opinion: Supreme Court deals blow to American democracy,https://www.msn.com/en-us/news/politics/opinion-supreme-court-deals-blow-to-american-democracy/ar-AALFxDW,Politics,CNN,Unavailable,,25.0,False,False
Voting Rights Act: Supreme Court says Arizona limits don't violate act,https://www.msn.com/en-us/news/politics/voting-rights-act-supreme-court-says-arizona-limits-don-t-violate-act/ar-AALFfSM,Politics,CNN,Unavailable,,26.0,False,False
"Pelosi names Republican Liz Cheney to Jan. 6 panel, Bennie Thompson as chair",https://www.msn.com/en-us/news/politics/pelosi-names-republican-liz-cheney-to-jan-6-panel-bennie-thompson-as-chair/ar-AALFiAF,Politics,NBC News,Unavailable,,27.0,False,False
"Sony’s camera-centric Xperia 1 III to ship on August 19th for $1,299",https://www.msn.com/en-us/news/technology/sony-s-camera-centric-xperia-1-iii-to-ship-on-august-19th-for-1-299/ar-AALFE6X,Science and Technology,The Verge,Unavailable,,28.0,False,False
Racism lurks behind decisions to deny Black high school students from being recognized as the top in their class,https://www.msn.com/en-us/news/us/racism-lurks-behind-decisions-to-deny-black-high-school-students-from-being-recognized-as-the-top-in-their-class/ar-AALETWa,Science and Technology,The Conversation,Unavailable,,29.0,False,False
