article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"Rural America is still rejecting Covid vaccines, despite the growing threat of the delta variant",Unavailable,News,Bloomberg,Unavailable,4 hours ago,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Jeff Bezos officially steps down as Amazon CEO,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,4.0,False,False
NFT sales volume surges to $2.5 billion in the first half of 2021,Unavailable,News,Reuters Business,Unavailable,Yesterday,5.0,False,False
Fox’s new channel changes the climate for weather TV,Unavailable,News,The New York Times,Unavailable,Yesterday,6.0,False,False
It’s so hot that millions of Canada’s sea creatures are cooking to death in their shells,Unavailable,News,Toronto Star,Unavailable,2 hours ago,7.0,False,False
"International Tourism Is Resuming, But Loved Ones Are Still Separated By Travel Bans",Unavailable,News,BuzzFeed News,Unavailable,10 minutes ago,8.0,False,False
"Enough with the COVID-19 delta variant panic in California, UCSF doctor urges",Unavailable,News,SFGATE,Unavailable,9 minutes ago,9.0,False,False
Haiti’s President Jovenel Moïse has been assassinated at his home,Unavailable,News,,Unavailable,LIVE,10.0,False,False
Could the Delta variant impact schools? Here's what the variant means for unvaccinated kids,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,11.0,False,False
Facial recognition is changing the world. Should you be concerned?,Unavailable,News,Thomson Reuters Foundation News,Unavailable,,12.0,False,False
COVID-19 and lasting erectile dysfunction: Here’s what we know,Unavailable,News,Los Angeles Times,Unavailable,4 hours ago,13.0,False,False
"In the age of the delta variant, should we all be masking indoors again? The answer is nuanced",Unavailable,News,The Boston Globe,Unavailable,1 hour ago,14.0,False,False
"Six months after the Capitol riot, are people being held accountable?",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,15.0,False,False
Shorter working week trial in Iceland hailed as an ‘overwhelming success’,Unavailable,News,CNBC Make It,Unavailable,Yesterday,16.0,False,False
