article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Florida man gets 8 months in prison in 1st felony sentence from Capitol riot,https://www.msn.com/en-us/news/us/florida-man-gets-8-months-in-prison-in-1st-felony-sentence-from-capitol-riot/ar-AAMkh2j?ocid=BingNews,Top stories,NBC News,Unavailable,45m,1.0,False,False
"Biden urges Americans ""please, please"" get vaccinated",https://www.msn.com/en-us/news/us/biden-urges-americans-please-please-get-vaccinated/ar-AAMkbIN?ocid=BingNews,Top stories,Reuters,Unavailable,36m,2.0,False,False
U.S. gymnast catches COVID just days before Olympic opener,https://www.msn.com/en-us/sports/olympics/us-gymnast-catches-covid-just-days-before-olympic-opener/ar-AAMjEZQ?ocid=BingNews,Top stories,CBS News,Unavailable,5h,3.0,False,False
Carbon Border Tax Is Proposed by Democrats,https://www.msn.com/en-us/news/politics/carbon-border-tax-is-proposed-by-democrats/ar-AAMkeDY?ocid=BingNews,Top stories,The New York Times,Unavailable,1h,4.0,False,False
Haiti's interim leader to step down amid power struggle,https://www.msn.com/en-us/news/world/haitis-interim-leader-to-step-down-amid-power-struggle/ar-AAMkm49?ocid=BingNews,Top stories,CBS News,Unavailable,46m,5.0,False,False
U.S. Blames Hackers Tied to China for Microsoft Cyberattack Spree,https://www.msn.com/en-us/news/world/us-blames-hackers-tied-to-china-for-microsoft-cyberattack-spree/ar-AAMjr83?ocid=BingNews,Top stories,The Wall Street Journal.,Unavailable,3h,6.0,False,False
"Justice Department limits efforts to seize reporters’ phone, email records",https://www.msn.com/en-us/news/us/justice-department-limits-efforts-to-seize-reporters-phone-email-records/ar-AAMk9ow?ocid=BingNews,Top stories,The Washington Post,Unavailable,1h,7.0,False,False
Every Athlete to Test Positive for COVID Ahead of Tokyo Olympics,https://www.msn.com/en-us/sports/olympics/every-athlete-to-test-positive-for-covid-ahead-of-tokyo-olympics/ar-AAMkf0d?ocid=BingNews,Top stories,Newsweek,Unavailable,1h,8.0,False,False
U.S. women’s gymnastics alternate tests positive for coronavirus in Tokyo,https://www.msn.com/en-us/sports/olympics/us-women-s-gymnastics-alternate-tests-positive-for-coronavirus-in-tokyo/ar-AAMjNTS?ocid=BingNews,Top stories,The Washington Post,Unavailable,5h,9.0,False,False
"Claude Joseph, Haiti’s Acting Prime Minister, Is Stepping Down",https://www.msn.com/en-us/news/world/claude-joseph-haiti-s-acting-prime-minister-is-stepping-down/ar-AAMkcTk?ocid=BingNews,Top stories,The New York Times,Unavailable,1h,10.0,False,False
England Reopens Even as Cases Surge; Asia Outbreak; Virus Update,https://www.msn.com/en-us/money/markets/england-reopens-even-as-cases-surge-asia-outbreak-virus-update/ar-AAMityh?ocid=BingNews,Top stories,Bloomberg,Unavailable,1h,11.0,False,False
"All children should wear masks in school this fall, even if vaccinated, pediatrics group says",https://www.msn.com/en-us/news/us/all-children-should-wear-masks-in-school-this-fall-even-if-vaccinated-pediatrics-group-says/ar-AAMkaBN?ocid=BingNews,Top stories,NBC News,Unavailable,1h,12.0,False,False
Breaking down Tokyo Olympics' COVID-19 protocols and what happens if an athlete tests positive,https://www.msn.com/en-us/sports/olympics/breaking-down-tokyo-olympics-covid-19-protocols-and-what-happens-if-an-athlete-tests-positive/ar-AAMkmhh?ocid=BingNews,Sports,For The Win,Unavailable,21m,1.0,False,False
"Colts predicted 11-6 record, AFC South crown in 2021",https://www.msn.com/en-us/sports/nfl/colts-predicted-11-6-record-afc-south-crown-in-2021/ar-AAMkjoC?ocid=BingNews,Sports,Colts Wire,Unavailable,1h,2.0,False,False
Panthers QB Sam Darnold's clean pocket and red zone numbers are troubling,https://www.msn.com/en-us/sports/nfl/panthers-qb-sam-darnolds-clean-pocket-and-red-zone-numbers-are-troubling/ar-AAMjYM3?ocid=BingNews,Sports,Panthers Wire,Unavailable,3h,3.0,False,False
Sixers guard Isaiah Joe back in the gym preparing for second season,https://www.msn.com/en-us/sports/nba/sixers-guard-isaiah-joe-back-in-the-gym-preparing-for-second-season/ar-AAMklHt?ocid=BingNews,Sports,Sixers Wire,Unavailable,1h,4.0,False,False
Michael Irvin slams current Cowboys for low vaccination rate entering camp,https://www.msn.com/en-us/sports/nfl/michael-irvin-slams-current-cowboys-for-low-vaccination-rate-entering-camp/ar-AAMkgqC?ocid=BingNews,Sports,Cowboys Wire,Unavailable,1h,5.0,False,False
"Celtics may look to add depth via Euroleague with reports of Zach Auguste, Nigel Hayes workouts",https://www.msn.com/en-us/sports/nba/celtics-may-look-to-add-depth-via-euroleague-with-reports-of-zach-auguste-nigel-hayes-workouts/ar-AAMkefO?ocid=BingNews,Sports,CelticsWire,Unavailable,1h,6.0,False,False
Matchup Roundup: New UFC and Bellator fights announced in the past week (July 12-July 18),https://www.msn.com/en-us/sports/other/matchup-roundup-new-ufc-and-bellator-fights-announced-in-the-past-week-july-12-july-18/ar-AAMkgev?ocid=BingNews,Sports,MMAJunkie,Unavailable,1h,7.0,False,False
Top 10 biggest cap hits on the Minnesota Vikings for 2021,https://www.msn.com/en-us/sports/nfl/top-10-biggest-cap-hits-on-the-minnesota-vikings-for-2021/ar-AAMk8RV?ocid=BingNews,Sports,Vikings Wire,Unavailable,2h,8.0,False,False
Team Canada defender Vanessa Gilles rode work ethic learned at UC to Tokyo Olympics,https://www.msn.com/en-us/sports/olympics/team-canada-defender-vanessa-gilles-rode-work-ethic-learned-at-uc-to-tokyo-olympics/ar-AAMkgGI?ocid=BingNews,Sports,Cincinnati Enquirer,Unavailable,1h,9.0,False,False
Can the Utes win the Pac-12 South? Our reporter looks ahead in this preseason conference poll.,https://www.msn.com/en-us/sports/ncaafb/can-the-utes-win-the-pac-12-south-our-reporter-looks-ahead-in-this-preseason-conference-poll/ar-AAMkfhz?ocid=BingNews,Sports,Salt Lake Tribune,Unavailable,32m,10.0,False,False
"Celtics Notebook: How Boston could navigate 2021 NBA Draft, Jayson Tatum showing flashes as distributor with Team USA",https://www.msn.com/en-us/sports/nba/celtics-notebook-how-boston-could-navigate-2021-nba-draft-jayson-tatum-showing-flashes-as-distributor-with-team-usa/ar-AAMk9QW?ocid=BingNews,Sports,MassLive.com,Unavailable,17m,11.0,False,False
These 22 Chiefs are in the Pro Football Hall of Fame,https://www.msn.com/en-us/sports/nfl/these-22-chiefs-are-in-the-pro-football-hall-of-fame/ar-AAMjZyU?ocid=BingNews,Sports,Chiefs Wire,Unavailable,3h,12.0,False,False
