article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Biden planning to give an update on situation in Afghanistan,https://www.msn.com/en-us/news/other/biden-says-us-led-evacuation-from-kabul-is-accelerating/ar-AANBgjL?ocid=BingNews,Top stories,Associated Press,Unavailable,12h,1.0,False,False
Heavy rains swamp Eastern U.S. as Tropical Storm Henri makes landfall,https://www.msn.com/en-us/weather/topstories/heavy-rains-swamp-eastern-us-as-henri-moves-inland/ar-AANBI2z?ocid=BingNews,Top stories,The Washington Post,Unavailable,3h,2.0,False,False
‘From dark art to dark science’: the evolution of digital gerrymandering,https://www.msn.com/en-us/news/politics/from-dark-art-to-dark-science-the-evolution-of-digital-gerrymandering/ar-AANAP5H?ocid=BingNews,Top stories,The Guardian,Unavailable,16h,3.0,False,False
"At least 22 dead, 60 missing in 'unbelievable' Tennessee flooding",https://www.msn.com/en-us/news/us/at-least-22-dead-60-missing-in-unbelievable-tennessee-flooding/ar-AANAAzC?ocid=BingNews,Top stories,ABC News,Unavailable,2h,4.0,False,False
"These countries offered to help Afghan refugees, U.S. flights are yet to arrive",https://www.msn.com/en-us/news/world/these-countries-offered-to-help-afghan-refugees-us-flights-are-yet-to-arrive/ar-AANBl9l?ocid=BingNews,Top stories,NBC News,Unavailable,9h,5.0,False,False
"Biden's approval rating drops to lowest point amid rise in COVID, Afghanistan fallout",https://www.msn.com/en-us/news/politics/bidens-approval-rating-drops-to-lowest-point-amid-rise-in-covid-afghanistan-fallout/ar-AANBl8t?ocid=BingNews,Top stories,USA TODAY,Unavailable,3h,6.0,False,False
"Rod Gilbert, Hall of Famer for New York Rangers, dies at 80",https://www.msn.com/en-us/sports/nhl/rod-gilbert-hall-of-famer-for-new-york-rangers-dies-at-80/ar-AANBQWj?ocid=BingNews,Top stories,Associated Press,Unavailable,1h,7.0,False,False
U.S. administers 362.7 million doses of COVID-19 vaccines- CDC,https://www.msn.com/en-us/news/us/us-administers-3627-million-doses-of-covid-19-vaccines-cdc/ar-AANBsSz?ocid=BingNews,Top stories,Reuters,Unavailable,5h,8.0,False,False
"Jesse Jackson, wife hospitalized after testing positive; Biden's approval dips during delta surge: Live COVID-19 updates",https://www.msn.com/en-us/news/us/jesse-jackson-wife-hospitalized-after-testing-positive-pfizer-vaccine-could-win-fda-approval-soon-live-covid-19-updates/ar-AANB7Xj?ocid=BingNews,Top stories,USA TODAY,Unavailable,10h,9.0,False,False
Biden admin quickly processes migrants at border but can't do the same with trapped Afghan interpreters,https://www.msn.com/en-us/news/world/biden-admin-quickly-processes-migrants-at-border-but-cant-do-the-same-with-trapped-afghan-interpreters/ar-AANBCvy?ocid=BingNews,Top stories,FOX News,Unavailable,2h,10.0,False,False
"Rock 'n' roll pioneer Don Everly, half of the harmonizing Everly Brothers, dies at 84",https://www.msn.com/en-us/entertainment/news/rock-n-roll-pioneer-don-everly-half-of-the-harmonizing-everly-brothers-dies-at-84/ar-AANBtyM?ocid=BingNews,Top stories,USA TODAY,Unavailable,5h,11.0,False,False
"Biden, who promised empathy in 2020, blasted for abandoning Americans overseas",https://www.msn.com/en-us/news/politics/biden-who-promised-empathy-in-2020-blasted-for-abandoning-americans-overseas/ar-AANBJYx?ocid=BingNews,Top stories,FOX News,Unavailable,4h,12.0,False,False
Philadelphia Eagles waive CB Lavert Hill,https://www.msn.com/en-us/sports/nfl/philadelphia-eagles-waive-cb-lavert-hill/ar-AANBN8N?ocid=BingNews,Sports,Eagles Wire,Unavailable,1h,1.0,False,False
Shohei Ohtani FaceTimed the ESPN KidsCast of the Little League Classic for a wholesome interview,https://www.msn.com/en-us/sports/mlb/shohei-ohtani-facetimed-the-espn-kidscast-of-the-little-league-classic-for-a-wholesome-interview/ar-AANBRdl?ocid=BingNews,Sports,For The Win,Unavailable,43m,2.0,False,False
